# This file was exported by Greenbyte at 2022-01-27 23:58:53. Please see https://www.greenbyte.com for more information about Greenbyte.,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
# Turbine: Kelmarsh 3,,,,,,,,,,,,,,,,,,,
# Turbine type: Senvion MM92,,,,,,,,,,,,,,,,,,,
# Time zone: UTC,,,,,,,,,,,,,,,,,,,
# Time interval: 2020-01-01 00:00:00 - 2021-01-01 00:00:00 (366 days),,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
"# Data that is missing or is erroneous has been marked with the value ""NaN""",,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,
# Date and time,Wind speed (m/s),Energy Budget - Default (kWh),Power (kW),Potential power default PC (kW),Nacelle temperature (°C),Transformer temperature (°C),Gear oil temperature (°C),Transformer cell temperature (°C),Grid voltage (V),Rotor speed (RPM),Generator RPM (RPM),Capacity factor,Blade angle (pitch position) A (°),Yaw bearing angle (°),Grid frequency (Hz),Performance Index,Drive train acceleration (mm/ss),Tower Acceleration X (mm/ss),Tower Acceleration y (mm/ss)
14/02/20 14:20,8.993333888,119.2528736,1404.813565,1372.36022,13.9874999,78.76499977,47.75500069,16.6000001,400.5059998,14.86818239,1763.447754,0.617560976,0.115499122,198.7770691,49.92130489,0.930400933,12.26738548,91.06470766,44.82304096
14/02/20 14:30,9.595909715,119.2528736,1653.780576,1625.28208,13.9224998,78.73500061,48.3375,16.73499985,401.7449692,14.96075848,1773.048471,0.725853659,1.296098767,198.7770691,49.94935455,0.956750477,13.35583496,101.5471104,54.04975195
14/02/20 14:40,7.976331758,119.2528736,1201.832877,971.0948073,13.89999967,78.4625,47.75750027,16.74249978,402.9323669,14.26253213,1691.996109,0.702439024,0.508651203,201.0800183,50.02777958,1.083396375,13.67202759,79.18661413,36.35442362
14/02/20 14:50,7.102167869,119.2528736,835.2814514,679.1240681,14.76750007,76.37249794,47.21750011,17.20250015,400.7196793,13.35745977,1582.700455,0.389268293,0,207.6231086,49.99414463,1.031591604,12.09598064,142.6736122,33.69113994
14/02/20 15:00,7.846115685,119.2528736,1151.688745,927.6026386,18.52750006,73.65000076,50.36500015,18.08749971,400.0224686,14.60178253,1730.139444,0.48,0,213.5401684,50.08995495,1.073989786,11.31230164,110.1546909,47.04266858
14/02/20 15:10,8.981769562,119.2528736,1496.664011,1367.780746,17.80999975,73.29999962,50.51750011,17.63249989,398.4468994,14.95494363,1773.930199,0.837073171,0.538927714,208.6551514,50.06868,0.994247315,15.02549744,124.1552429,42.52022414
14/02/20 15:20,8.265071344,119.2528736,1299.002628,1083.968252,17.11000061,73.02999992,49.75749969,17.75249987,399.1904129,14.6323155,1732.772043,0.56195122,0.065496308,208.6551514,50.0257246,1.06360918,14.83119106,89.01813984,49.63199768
14/02/20 15:30,9.136673498,119.2528736,1580.121982,1432.402869,15.3900001,73.88749847,49.88999977,17.15999966,397.2566147,15.07725826,1786.838081,0.702439024,0.577885185,208.6551514,50.00144501,1.009637432,15.85379696,111.1598572,49.7183321
14/02/20 15:40,9.271363163,119.2528736,1645.734335,1488.972528,14.65499997,75.275,49.7375,16.94999981,397.6059143,15.02718347,1779.883421,0.974634146,1.119766183,202.6105276,49.95233994,1.01791115,16.84324646,114.8864025,45.0997817
14/02/20 15:50,8.502058744,119.2528736,1417.854715,1177.815263,14.3724998,76.64999924,49.62250004,16.94500017,397.1339813,14.85504824,1760.474321,0.702439024,0.349944886,201.7946229,49.93545952,1.077860013,14.88050747,153.6520145,46.04415436
14/02/20 16:00,7.846245694,119.2528736,1121.409601,927.6460618,14.29750018,76.06249924,48.54750004,16.78999996,398.1617294,14.38263519,1704.259661,0.453658537,0.122990892,206.460022,50.05819054,1.045717433,14.93491745,95.18276215,40.86541662
14/02/20 16:10,8.12377367,119.2528736,1294.928033,1028.014373,14.19499989,74.9275013,48.22250023,16.74250002,397.5080521,14.74147725,1749.247896,0.796097561,0.184488579,206.460022,49.95677471,1.111337376,12.95328808,109.2164629,47.75804224
14/02/20 16:20,8.096412635,119.2528736,1295.150006,1017.179403,13.99499989,74.66749954,48.23249989,16.6249999,397.2262207,14.77417673,1750.118134,0.579512195,0.206464635,206.460022,49.95053959,1.121991642,15.36297798,120.581856,53.90731096
14/02/20 16:30,7.719927859,119.2528736,997.0269684,885.455905,14.22749977,73.55999985,47.40750027,16.71749973,397.1444321,14.06823416,1669.717009,0.447804878,0.024499745,207.5563755,49.97364521,0.961901856,15.2839632,107.7671086,55.22713776
14/02/20 16:40,6.566509771,119.2528736,807.4587646,534.8934819,16.18000007,71.43500023,47.71499996,17.06500025,397.0645386,13.34068809,1583.143255,0.509268293,0,203.1673279,49.9539093,1.310785905,13.57675743,118.2009552,42.76884022
14/02/20 16:50,7.181207132,119.2528736,802.3490906,705.5231822,19.7500001,69.10500107,50.87749958,18.37750015,397.2714188,13.37433207,1584.524591,0.377560976,0.024499745,205.3620542,49.94761448,0.952504196,11.91690063,114.4689061,33.27563415
14/02/20 17:00,6.965195203,119.2528736,839.2573517,636.1595815,21.11750002,66.96499939,52.58250027,18.36999979,398.0030975,13.59175108,1610.507137,0.354146341,0,209.4781549,49.97211971,1.111116708,12.07388783,111.9034099,53.19654183
14/02/20 17:10,6.864010978,119.2528736,904.031517,610.4587883,18.47250004,65.12000084,50.13749962,17.97749968,397.2034348,13.65021403,1618.182318,0.509268293,0.024999729,211.9478455,49.90846405,1.255651655,12.61435413,130.4296639,42.14760475
14/02/20 17:20,7.206025004,119.2528736,937.7252045,713.8123515,18.40749989,64.00250072,50.03250008,17.70749998,396.3592041,13.85343786,1640.923153,0.418536585,0.077491915,211.9478455,49.97049961,1.099827336,13.42459393,133.1720703,52.14657993
14/02/20 17:30,7.584365964,119.2528736,968.2113342,840.178232,20.71499987,63.01750031,52.34249992,18.2874999,398.4956696,14.02064319,1659.29413,0.406829268,0,211.9478455,49.92102947,0.97012746,13.74667072,103.0254586,37.73313231
14/02/20 17:40,7.177531576,119.2528736,938.2635895,704.2955464,18.50000029,61.99249954,50.38999958,17.80249996,400.5169495,13.9609285,1655.706791,0.55902439,0,211.9478455,49.88834991,1.115865998,13.14809895,117.2326149,45.22218683
14/02/20 17:50,7.660750675,119.2528736,919.4554581,865.6907255,18.91250019,61.34249973,50.31749973,17.38999958,401.7218704,13.56781299,1608.285324,0.409756098,0.040498847,211.9478455,49.93244972,0.901680144,14.08719254,122.6265409,41.44845452
14/02/20 18:00,7.042545176,119.2528736,774.4239639,659.2100886,21.93999996,60.14250011,52.98749981,18.38499985,402.3481216,13.17936288,1565.24548,0.333658537,0,211.9478455,49.99643459,0.986441937,12.3563509,104.7454371,36.90785041
14/02/20 18:10,7.048206711,119.2528736,762.8249329,661.1010414,17.26750007,58.98500042,51.75250034,17.17250023,403.4302811,13.15235786,1558.183285,0.456585366,0,211.9478455,50.01586933,0.968780886,11.99456787,118.2625916,33.34978762
14/02/20 18:20,7.960386515,119.2528736,1106.959933,965.7690959,15.25999999,58.16000004,49.37499962,16.35749989,400.6057159,14.14723353,1676.063021,0.453658537,0.119987559,211.9478455,50.01340485,1.001962167,11.95694542,121.1816241,68.25569916
14/02/20 18:30,8.174597716,119.2528736,1137.052838,1048.140696,14.53000007,58.48500042,48.81250019,16.16500006,397.7417831,14.31100385,1695.590229,0.465365854,0.180967498,211.9478455,50.02376938,0.959228046,13.55728149,115.2191673,51.57886772
14/02/20 18:40,7.562777686,119.2528736,982.2123047,832.9677472,14.80500007,58.97750034,48.33250065,16.01499982,397.4663513,14.01533523,1660.55032,0.617560976,0,211.9478455,50.00217991,0.990238089,15.00852394,121.3701754,45.65354719
14/02/20 18:50,7.268414598,119.2528736,968.9625702,734.6504757,17.43157904,58.71315785,49.30250034,16.82105245,397.8462749,14.10711269,1672.746071,0.418536585,0,211.9478455,50.01392646,1.103114315,13.09193897,121.4267183,47.17574396
14/02/20 19:00,7.596784186,119.2528736,1093.629247,844.3259182,19.3999999,59.0050005,51.5000002,17.55999985,398.3420624,14.24110218,1686.387496,0.471219512,0.093681179,211.9478455,49.97430477,1.091935762,13.6896534,119.2215587,45.31542454
14/02/20 19:10,7.785100746,119.2528736,1006.816223,907.2236492,18.30749989,58.79000015,50.09249954,16.45749979,398.8835312,14.12872714,1675.545753,0.605853659,0,211.3480007,50.04429512,0.95430872,13.73396969,116.1477925,41.10008502
14/02/20 19:20,7.631124997,119.2528736,983.5360016,855.795749,20.69499989,58.65250015,52.475,16.70750022,401.6368515,13.93596254,1652.755022,0.444878049,0.016499963,200.7351885,49.97883492,0.97254466,13.37890053,98.98756409,54.0373456
14/02/20 19:30,7.139534211,119.2528736,848.7606369,691.6044265,19.13750019,58.10500011,50.77500019,16.19000006,402.0233002,13.42565127,1593.035877,0.362926829,0,197.6795044,49.93996449,1.028626274,11.97255516,102.3518228,41.32512951
14/02/20 19:40,6.015983117,119.2528736,530.8082718,395.0597116,22.28249998,57.00499916,53.12250004,16.25250006,402.5656204,11.70919946,1388.704823,0.357073171,0,203.0595081,50.00332451,1.133150661,10.50402737,115.9155571,39.62337022
14/02/20 19:50,6.482048436,119.2528736,648.6727737,513.4403028,23.4868419,55.51315749,54.21500015,16.50789457,401.3045108,12.48455192,1480.253237,0.272195122,0,205.3624573,49.98275777,1.102887506,8.624556541,77.13213129,43.65256112
14/02/20 20:00,6.2301856,119.2528736,498.8842773,449.4671423,24.44749994,54.28571429,55.29750004,16.52142856,400.9008835,11.44133082,1357.738083,0.248780488,0,205.3624573,49.88396988,0.953051244,9.397791862,130.3166094,41.49737625
14/02/20 20:10,5.990396198,119.2528736,452.4252487,389.2136929,24.14250002,52.80263158,55.58421065,16.24210533,401.741713,11.19966491,1331.182155,0.257560976,0,205.3624573,49.90605507,0.979554146,8.263029099,83.10960464,38.11700819
14/02/20 20:20,6.394286919,119.2528736,612.309787,491.1488773,18.56500025,51.75249977,56.98499947,15.8499999,402.6232834,12.10738479,1432.813883,0.263414634,0,208.9301157,50.00900002,1.082556882,7.899474144,120.5635291,41.70827117
14/02/20 20:30,5.815174007,119.2528736,416.6390549,356.6223654,16.38250017,50.61500034,57.71000004,15.76750002,403.6068832,10.98167129,1308.630054,0.196097561,0,210.8502808,50.09355488,0.999232435,10.36348724,119.6759068,38.39150214
14/02/20 20:40,6.267319441,119.2528736,547.2942585,458.899138,19.4624999,49.57749996,57.84499989,15.83500018,400.4613312,11.73322441,1391.033346,0.295609756,0,210.8502808,49.94088993,1.026820388,7.892570496,128.3340094,38.55260801
14/02/20 20:50,6.260265732,119.2528736,445.0048721,457.1074959,21.8499999,48.6574995,57.97999935,15.66999993,400.4768982,11.07432769,1316.260168,0.184390244,0,209.2068261,49.90084438,0.837755481,8.933578491,116.7673478,35.23356605
14/02/20 21:00,6.212522936,119.2528736,528.5140686,444.9808257,23.21000004,47.87249966,58.59750042,15.5349999,400.5826996,11.7199109,1391.08215,0.231219512,0,202.0697632,49.99787464,1.018482856,7.915838718,99.59044361,36.37558591
14/02/20 21:10,6.076441193,119.2528736,510.0570328,410.4160629,21.3249999,47.18499985,56.48749981,15.2474999,401.4153534,11.55857693,1371.212809,0.313170732,0,202.0697632,49.92854958,1.053910415,8.023604393,86.77460127,30.713901
14/02/20 21:20,6.856418943,119.2528736,645.4747772,608.5304116,22.9875001,46.76250038,57.64249992,15.36500001,401.7303024,12.43122581,1472.596636,0.292682927,0,202.0697632,49.90494957,0.899845877,7.664306164,91.51571603,34.24159126
14/02/20 21:30,7.281314516,119.2528736,751.9782013,738.9590484,19.95500002,46.65499935,54.94750042,14.81249976,402.7546204,13.01209536,1544.597906,0.295609756,0,202.0697632,49.92219505,0.850925614,8.897117615,93.24257088,36.87902446
14/02/20 21:40,7.170013829,119.2528736,879.3003893,701.784619,21.82368399,46.76842077,56.62894741,14.7026316,402.6708101,13.68836224,1623.043942,0.509268293,0,187.0392294,49.92412045,1.049619007,8.187614441,62.54343695,43.16767964
14/02/20 21:50,8.008820534,119.2528736,992.6179343,982.4929314,18.92941206,47.12058886,54.22941185,14.4352941,402.9028661,14.15868012,1678.083296,0.427317073,0,192.5832493,49.94797045,0.886627659,8.514611244,79.43165549,30.79546463
14/02/20 22:00,7.138210085,119.2528736,794.1161804,691.1621683,18.1694444,47.60833316,52.91388893,14.30555566,403.5885891,13.30322166,1576.071631,0.354146341,0,195.484375,49.92091645,0.963040309,9.26987648,84.13047319,35.30403985
14/02/20 22:10,7.54549204,119.2528736,1105.90724,827.1943413,20.30555545,48.20277786,54.71666654,14.4222224,404.5196075,14.49768399,1717.523181,0.620487805,0.002777778,195.484375,49.96286096,1.120488141,9.214975357,70.36170631,40.06948498
14/02/20 22:20,8.261136103,119.2528736,1056.67332,1082.409897,16.47250013,49.38499985,52.77499981,14.10499997,401.8391998,14.20760232,1683.527315,0.447804878,0.002,199.9814414,49.99621487,0.866301194,10.10706234,94.59560165,40.959163
14/02/20 22:30,6.800193214,119.2528736,584.0245056,594.2490765,15.42250009,49.44999981,55.03499985,14.13250003,401.7761169,12.10263844,1434.835087,0.307317073,0,203.7161102,49.98770447,0.837107673,10.67778206,90.45834661,28.2689204
14/02/20 22:40,6.280108964,119.2528736,474.8544739,462.147677,17.29250007,48.65749989,56.13999939,14.52250018,401.6886795,11.3331015,1345.389816,0.289756098,0,200.9721985,49.96632462,0.885452723,7.972275734,89.89829688,27.28895993
14/02/20 22:50,5.708458185,119.2528736,346.9061966,336.7732224,20.75500011,47.88500004,56.39749966,14.57750015,399.205513,10.45367709,1241.083208,0.163902439,0.048999571,200.9721985,49.95495949,0.890398414,7.144500732,97.76496181,31.36193919
14/02/20 23:00,4.621178436,119.2528736,221.1432556,162.9508064,21.72749987,46.67249908,56.1299984,14.77249999,399.7307678,9.686788291,1150.502008,0.093658537,0.167497629,200.9721985,49.95118904,1.17967155,6.576131344,114.3545324,32.70219531
14/02/20 23:10,4.824994659,119.2528736,257.8674431,185.5744072,22.5125001,45.62749977,56.37500095,14.94250002,401.2130997,9.897630751,1174.94125,0.152195122,0.165499004,200.9721985,49.96808472,1.176205815,5.936472893,133.1354717,36.95632067
14/02/20 23:20,4.765149117,119.2528736,222.4024471,178.9315519,22.86749945,44.87500019,56.42750015,14.9474999,401.9788513,9.565233663,1136.900517,0.090731707,0.171998386,200.9721985,49.97128506,1.059529768,6.198337078,94.27476454,26.67095122
14/02/20 23:30,4.444945985,119.2528736,160.0085356,143.3890043,23.11250019,43.85750008,56.34749985,14.4124999,402.4545181,9.138553552,1082.495605,0.099512195,2.441908269,235.8341167,49.96846523,0.984702822,4.944067001,93.87587585,24.91103253
14/02/20 23:40,2.565018803,119.2528736,-1.769086039,0,23.15000057,42.94749947,55.28500004,14.38749995,403.9226822,0.946867182,113.2643298,0.002926829,44.99000168,240.4845276,49.9462698,1,4.447398663,6.355756456,4.834972835
14/02/20 23:50,2.568693775,119.2528736,-1.655450547,0,22.80499983,42.03750019,54.49250011,14.18000002,404.3024643,0.817501171,98.11603367,0.036097561,44.99000168,240.4845276,49.97273502,1,3.581449032,4.803925312,2.812520042
15/02/20 0:00,3.089099926,119.2528736,-2.703244525,26.59339451,22.53500013,41.36250019,53.44249973,14.08000007,403.4347794,1.187499745,144.3347114,0.036097561,42.28278731,239.8265977,49.90870476,0,3.645933151,5.819985127,7.047721341
15/02/20 0:10,5.002452099,119.2528736,233.9310261,205.4560905,22.91499987,40.67250042,53.97250004,13.91750007,402.5762985,9.639761522,1145.272247,0.036097561,0.430837121,237.1918335,49.96327457,0.947243685,3.551546574,87.77802782,28.56848154
15/02/20 0:20,4.405370808,119.2528736,139.7207106,138.9961596,22.98500004,40.12499981,54.38999977,13.58000011,403.2222336,9.246871144,1097.796238,0.070243902,0.468999588,237.1918335,50.03126469,0.883599612,4.489037514,88.7967206,22.87715573
15/02/20 0:30,4.438486159,119.2528736,127.961573,142.6719636,23.1300005,39.76499996,54.29499931,13.93499994,401.7519196,9.150588021,1087.534395,0.049756098,0.541500076,237.1918335,49.93405457,0.790953882,3.68996048,72.44934134,20.05021809
15/02/20 0:40,3.716219389,119.2528736,74.80408115,73.00023482,23.23000031,39.30000076,54.26999969,13.82000012,401.4079498,9.261141613,1099.700941,0.052682927,1.113000342,237.1918335,49.89556961,0.856257725,3.845363379,80.14493484,25.90160422
15/02/20 0:50,4.231699967,119.2528736,135.9902306,119.7186964,23.42249966,38.9449995,54.32499962,13.6999999,402.1086548,9.410566583,1117.36104,0.055609756,0.5949994,237.1918335,49.97986488,0.978625726,4.166374683,88.80427008,28.71757362
15/02/20 1:00,5.16221956,119.2528736,250.302005,235.1728382,23.66250067,38.69499989,54.55999947,13.57249994,402.1569183,9.754902273,1158.638117,0.090731707,0.122499442,237.1918335,50.02322483,0.908177211,4.214789391,71.92858438,26.14657359
15/02/20 1:10,6.476314664,119.2528736,380.167215,511.9839246,21.12250013,38.56749973,55.23250027,13.6099999,402.4708557,10.65464978,1265.13343,0.213658537,0,237.1918335,50.05212021,0.647991263,4.278962135,56.21119671,24.24171968
15/02/20 1:20,5.45212872,119.2528736,320.6568642,289.095942,16.57000017,38.41750011,55.93250065,13.24000015,402.6759888,10.13286021,1202.436756,0.140487805,0,237.1918335,50.08248005,0.978818838,4.856615067,76.86108961,29.42539639
15/02/20 1:30,5.491258478,119.2528736,328.1930199,296.3740769,17.4874999,38.42749996,56.05749969,13.38999987,402.4187531,10.27569535,1220.893404,0.152195122,0.024499745,237.1918335,50.03851471,0.980815268,5.1441679,79.57786903,31.83745146
15/02/20 1:40,5.679909158,119.2528736,349.1187698,331.4631033,20.49000006,38.31500034,55.91750126,13.29499989,402.741066,10.38923058,1234.320883,0.193170732,0,237.1918335,50.0302599,0.913228478,5.487522602,69.45396662,27.97783623
15/02/20 1:50,6.138347149,119.2528736,386.8662842,426.1401758,21.59249992,38.19999943,56.1574995,13.19999986,402.8276871,10.70380501,1271.272224,0.166829268,0,237.1918335,50.05938988,0.773935935,5.201804638,65.093188,21.67316375
15/02/20 2:00,6.103208351,119.2528736,386.1539734,417.2149212,22.19500027,38.29999943,56.35,13.17750001,402.6040726,10.70935772,1270.991198,0.169756098,0,237.1918335,49.94558449,0.786717205,4.703645229,61.10575571,24.03699715
15/02/20 2:10,5.405685306,119.2528736,278.8459766,280.4574668,22.55250015,38.2699995,56.28749981,13.20499997,402.9146362,10.02706334,1190.077005,0.178536585,0.123498041,237.1918335,49.99317474,0.873392958,4.867612839,111.2996883,25.51085589
15/02/20 2:20,4.476427937,119.2528736,185.7955837,146.883501,22.75249958,38.09249973,56.02499962,13.4,403.0833481,9.597159058,1140.481493,0.08195122,0.39399844,237.1918335,49.99013481,1.119462345,5.214953899,131.3595248,35.99679265
15/02/20 2:30,4.299768674,119.2528736,112.0516374,127.2743229,22.83999929,37.93750057,55.9150013,13.06499991,403.4968323,9.571096346,1136.903692,0.058536585,0.882501386,237.1918335,49.97025986,0.765001346,5.881188393,138.7668164,30.2833492
15/02/20 2:40,4.249241495,119.2528736,112.0356791,121.665806,23.02000008,37.65999966,55.67500038,13.09250002,404.0644333,9.540612325,1132.109379,0.055609756,0.964001256,232.2273699,49.97282543,0.795164145,6.35101223,104.4902208,29.17040658
15/02/20 2:50,4.845914567,119.2528736,202.3415607,187.8965169,23.58250008,37.51249962,55.91000099,13.04500008,405.5936981,9.492926806,1128.2173,0.084878049,0.195999717,203.1673279,50.05148487,0.909408117,5.522375107,73.33760726,29.66915858
15/02/20 3:00,5.717665267,119.2528736,290.2779945,338.4857397,18.60999994,37.35499992,56.4625,12.8900001,404.9425156,9.853857592,1169.625835,0.122926829,0,203.1673279,49.92764969,0.740566283,4.458128452,50.64389873,20.05562878
15/02/20 3:10,6.000854802,119.2528736,316.9984413,391.2171197,15.76499996,37.20499973,56.89000015,12.93249998,405.4081497,10.10201687,1198.750397,0.184390244,0,203.1673279,50.0374197,0.682378058,4.379466057,42.43447824,15.89696593
15/02/20 3:20,5.484334683,119.2528736,245.773864,295.0862511,18.24000006,37.26499977,56.34749908,12.8125,406.1971527,9.435643852,1120.266323,0.105365854,0,203.1673279,50.13978939,0.737238515,4.111989975,61.9745163,23.4956389
15/02/20 3:30,5.513255,119.2528736,220.6519218,300.46543,20.4124999,37.13249931,56.11499882,12.82999997,405.993866,9.185476989,1090.935968,0.099512195,0,203.1673279,50.05177021,0.649784158,3.940452576,55.72673078,23.72674737
15/02/20 3:40,5.622773719,119.2528736,258.0061508,320.8359117,21.23250017,37.00750008,55.95000076,12.82999997,406.2151169,9.528025076,1132.380123,0.143414634,0,203.1673279,50.06032543,0.701777025,3.720878839,62.52662311,25.7237432
15/02/20 3:50,5.522536302,119.2528736,251.5739189,302.1917521,21.57750015,36.86249962,55.90250149,12.60499983,406.7627869,9.539595008,1133.924063,0.108292683,0.024499745,203.1673279,50.1370697,0.735690788,4.154420376,75.74649019,23.42522106
15/02/20 4:00,5.86072638,119.2528736,316.480912,365.0951067,21.95499983,36.875,55.93250103,12.64249992,405.4298447,10.09435035,1198.862457,0.125853659,0,203.1673279,50.00450993,0.738347368,4.335400581,67.13419642,22.44683087
15/02/20 4:10,6.824584174,119.2528736,641.7235016,600.4443802,22.725,37.18249931,56.9199995,12.52750006,405.7564148,12.47647476,1479.805092,0.342439024,0,181.7572777,50.04304008,0.90870878,4.769143581,51.57940094,18.60782151
15/02/20 4:20,7.259691265,119.2528736,788.4766981,731.7368825,21.86944432,37.67777782,57.07499992,12.44166666,406.1016642,13.28890736,1576.226947,0.336585366,0,179.0209045,50.07812224,0.901338684,5.402842999,44.46631654,18.1914325
15/02/20 4:30,7.570920215,119.2528736,897.5824405,835.6873518,18.29705889,38.66764697,53.97352869,12.39999996,406.0878906,13.89234618,1647.552587,0.383414634,0,179.0209045,49.98581135,0.902812355,5.897308826,46.66227043,31.89301698
15/02/20 4:40,7.721078849,119.2528736,860.6451233,885.8403355,17.43249998,39.77250023,52.79249973,12.63000002,405.8306198,13.68138023,1623.288654,0.52097561,0,179.0209045,50.03372002,0.830063005,6.829238415,59.55232763,32.20283065
15/02/20 4:50,6.935885048,119.2528736,779.9188202,628.7148022,20.08000021,40.61250019,53.97750015,12.7275001,401.2068192,13.22422703,1568.995182,0.336585366,0,179.0209045,50.03185463,1.046750529,6.922025204,55.93431821,31.02606001
15/02/20 5:00,7.044382775,119.2528736,854.7031296,659.8238468,19.94000015,41.34500008,54.03749943,12.75500002,400.1706802,13.47880907,1598.358479,0.336585366,0,182.0763444,50.00208969,1.087647696,7.500656128,79.37890148,25.07486038
15/02/20 5:10,7.84552176,119.2528736,1158.386697,927.4042678,15.8525002,42.58500023,52.03250027,12.96000004,399.7721176,14.59259762,1730.247139,0.655609756,0.101487602,194.3868103,50.05943031,1.080405766,8.700287819,79.58617496,48.98266492
15/02/20 5:20,8.699823713,119.2528736,1112.201361,1256.13019,14.50749993,44.34499969,50.9625,12.94249988,399.6726334,14.55327621,1725.145437,0.494634146,0,194.3868103,50.08719521,0.798010205,10.59535313,65.76295033,60.58614931
15/02/20 5:30,9.097729373,119.2528736,1379.41095,1416.046337,14.00749989,46.40249977,50.44000053,13.16249995,399.610582,14.94206786,1770.768253,0.547317073,0.162440345,194.3868103,50.03066998,0.889896729,10.03072929,82.00359488,71.17049112
15/02/20 5:40,9.651597357,119.2528736,1712.986798,1648.67089,13.8849998,49.73500023,50.57500038,13.58250008,399.6910141,15.11338109,1791.491501,0.957073171,0.664435776,194.3868103,49.98035488,0.983097309,10.45515156,87.4997139,48.21455398
15/02/20 5:50,9.875925088,119.2528736,1721.387286,1742.888537,13.88249989,53.89999962,50.63750038,13.55249996,400.1946167,15.08694685,1789.663342,0.755121951,1.17801113,194.3868103,49.98525963,0.957160647,11.80334854,114.8897741,51.17714453
15/02/20 6:00,10.18049872,119.2528736,1788.596466,1832.002237,13.9474998,58.08250046,50.61250019,13.84999995,399.7807007,15.1692751,1797.756369,0.752195122,1.454053821,194.3868103,49.94201965,0.956228016,12.32027912,106.7824885,54.29444087
15/02/20 6:10,9.893503737,119.2528736,1794.337866,1750.27157,14,62.2574995,50.64500008,14.35999994,401.7099197,15.1678775,1798.184744,1.071219512,0.778853171,194.3868103,49.97483501,0.995295884,12.1547699,91.56466742,55.54822321
15/02/20 6:20,9.01425395,119.2528736,1639.96792,1380.986659,14.06500001,65.27249985,50.44750061,14.57750006,401.0798874,15.14529334,1793.447245,0.749268293,0.655127352,194.3868103,50.00824471,1.080336936,12.4666214,83.97412663,47.74159536
15/02/20 6:30,10.21515474,119.2528736,1881.114948,1839.106722,14.14499998,68.25249977,50.39500065,14.99750013,399.7929642,15.2084519,1802.71978,0.766829268,1.491255753,194.3868103,49.96524448,1.001468644,12.24069786,80.22290659,62.09284477
15/02/20 6:40,10.45060167,119.2528736,1919.144708,1887.373343,14.17999988,71.10750008,50.43500042,15.08249989,399.9721146,15.17553891,1796.87756,1.088780488,2.069881286,194.3868103,50.01806946,0.993382163,12.31702995,85.64944773,47.11797318
15/02/20 6:50,9.530885434,119.2528736,1753.363013,1597.971882,14.23249993,74.38500023,50.52750034,15.24250002,399.4204788,15.16818827,1798.966856,0.79902439,1.511022312,194.3868103,49.98850937,1.023975818,12.60668468,100.715398,53.42301388
15/02/20 7:00,10.35858741,119.2528736,1921.843823,1868.510419,14.31000018,77.02000084,50.57250061,15.72499986,398.7524597,15.1461128,1795.950399,0.828292683,2.68343858,194.3868103,49.98127918,1.005678118,13.0088377,100.1246431,59.40809107
15/02/20 7:10,10.62276881,119.2528736,1956.668665,1922.667606,14.44499984,80.15499954,50.7175005,15.87749991,398.5383163,15.20061493,1801.725019,1.135609756,2.747915403,194.3868103,50.02045498,1.000918905,13.12022018,107.7195354,55.65973368
15/02/20 7:20,10.2708425,119.2528736,1906.229437,1850.522713,14.58250027,82.81499901,50.80249977,16.12749977,397.8218811,15.16490927,1798.702435,0.845853659,2.353620813,194.3868103,49.97994518,1.008038981,15.20291901,90.26940041,58.37095799
15/02/20 7:30,10.47452867,119.2528736,1926.727777,1892.278377,14.67249994,84.66249962,50.72750015,16.36999979,397.6069641,15.20023969,1799.704451,0.804878049,2.917616234,194.3868103,50.08998451,0.994504688,13.49011326,106.0103632,52.35307007
15/02/20 7:40,10.63461161,119.2528736,2019.547144,1925.095379,14.80499964,87.06500015,50.9574995,16.45249996,398.9141647,15.08146678,1788.164824,1.182439024,4.217827795,194.3868103,50.05333996,1.032487693,14.70257664,100.6384177,51.60853747
15/02/20 7:50,12.03032112,119.2528736,2008.350573,2040.303211,14.94736827,89.63157975,51.10526235,16.77368405,400.0519666,15.17587654,1796.372596,0.886829268,6.448855418,194.3868103,49.95407867,0.986327888,12.96571159,124.9138117,65.36734557
15/02/20 8:00,12.53065968,119.2528736,2036.037616,2045.306597,15.06500025,91.94749985,51.21000099,17.14750032,400.3018005,15.16600737,1796.697149,0.895609756,7.695080868,194.3868103,49.99960976,0.997285414,14.04694366,128.6775476,79.73844051
15/02/20 8:10,13.00897822,119.2528736,2073.806976,2050,15.2400003,94.20999985,51.40000134,17.01249981,399.0711792,15.29959698,1813.992651,1.194146341,9.321495254,194.3868103,49.95261955,1.012435563,15.79443932,131.5914145,68.8591692
15/02/20 8:20,12.57879224,119.2528736,2057.198096,2045.787922,15.37999992,96.18749847,51.56750011,17.26999979,397.6925842,15.16531152,1796.499641,0.892682927,7.842532776,194.3868103,49.91850491,1.007309619,14.91477966,109.0224344,74.42542949
15/02/20 8:30,13.45924878,119.2528736,2062.672119,2050,15.59750013,97.89500008,51.65250015,17.65499992,399.0143295,15.2161383,1801.943321,0.898536585,10.6432843,194.3868103,49.94214458,1.006388923,13.40983868,88.47580128,76.9450013
